Isotope_Sample_ID,Transect,Segment,Recipient,Plant_ID,Gen,Sequence,Donor,F_plant,Sow_Date,Plant_Date,FFD,days_sow2flower,days_plant2flower,LFD,fl_duration,FLR_P,skel_weight_mg,Closed_fruits_F,Open_fruits_F,ALL_filled_seeds,Total_fruits_F,Mean_Seeds_per_Fruit,Estimated_Fecundity,Mean_Seed_Mass_mg,Corolla_Diameter_mm,Photo_date,Leaf_area_mm2,Leaf_dry_weight_mg,Specific_leaf_area,d13,Total_C_µg,Sample_Weight_mg
BO_001-G1-005-29L-5,5,29L,BO_001,5,G1,153,BO_109,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,2023-05-05,NA,2,0,3,2,1.5,3,1.62,19.62,2023-05-05,NA,NA,NA,NA,NA,NA
BO_001-G2-0010-22L-3,10,22L,BO_001,3,G2,301,BO_109,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,NA,11.07,1,3,4,4,4,16,1.74,NA,NA,30.449,1.44,21.14513888888889,NA,NA,NA
BO_001-G2-006-11R-3,6,11R,BO_001,3,G2,179,BO_109,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,2023-05-05,NA,1,1,8,2,8,16,2.41375,19.213,2023-05-05,NA,NA,NA,-29.72,478.29,1.81
BO_004-G1-005-8L-3,5,8L,BO_004,3,G1,132,BO_143,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,NA,12.15,1,0,4,1,4,4,3.3675,NA,NA,27.377,2.01,13.62039800995025,-29.14,1052.64,3.22
BO_008-G1-0010-12R-5,10,12R,BO_008,5,G1,291,BO_188,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,2023-04-21,96.9,7,2,59,9,8.428571429,75.85714286,3.205,27.258,2023-04-21,89.51,6.54,13.686544342507647,NA,NA,NA
BO_008-G1-008-20L-3,8,20L,BO_008,3,G1,244,BO_188,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,NA,20.53,5,0,4,5,0.8,4,5.305,NA,NA,56.588,4.67,12.117344753747323,-28.7,585.75,1.88
BO_008-G1-008-21L-2,8,21L,BO_008,2,G1,245,BO_188,TRUE,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,8.57,0,1,0,1,0,0,NA,NA,NA,38.281,3.18,12.038050314465409,-29.07,1217.01,2.92
BO_008-G2-005-6R-5,5,6R,BO_008,5,G2,130,BO_188,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,2023-05-05,1.07,0,0,0,0,0,0,NA,22.792,2023-05-05,NA,NA,NA,NA,NA,NA
BO_008-G2-008-4L-1,8,4L,BO_008,1,G2,228,BO_188,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,2023-05-05,23.8,3,0,12,3,4,12,0.841666667,32.552,2023-05-05,65.574,5.63,11.647246891651864,-29.97,2009.13,5.76
BO_009-G1-009-25R-5,9,25R,BO_009,5,G1,274,BO_022,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,2023-05-05,31.3,3,1,6,4,2,8,4.936666667,23.091,2023-04-21,36.495,1.86,19.62096774193548,-28.95,1641.04,5.38
BO_012-G1-0010-14R-3,10,14R,BO_012,3,G1,293,BO_096,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,2023-05-05,12.35,0,3,0,3,0,0,NA,17.626,2023-05-05,31.505,1.81,17.406077348066297,NA,NA,NA
BO_012-G1-007-10L-1,7,10L,BO_012,1,G1,208,BO_096,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,2023-04-21,7.96,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,-27.98,646.79,2.52
BO_013-G1-0010-8R-4,10,8R,BO_013,4,G1,287,BO_119,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
BO_013-G1-005-8R-1,5,8R,BO_013,1,G1,132,BO_119,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,2023-05-05,7.15,1,0,2,1,2,2,4.015,16.539,2023-05-05,18.634,1.15,16.203478260869566,-30.62,785.87,3.07
BO_014-G1-009-19L-5,9,19L,BO_014,5,G1,268,BO_065,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,NA,7.83,2,2,7,4,3.5,14,3.587142857,NA,NA,40.731,2.65,15.370188679245285,-30.25,1033.38,3.09
BO_015-G1-003-2R-4,3,2R,BO_015,4,G1,73,BO_199,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-17,12,2023-05-05,22.34,0,0,0,0,0,0,NA,29.725,2023-05-05,NA,NA,NA,-30.39,1686.63,5.21
BO_015-G2-002-22L-1,2,22L,BO_015,1,G2,62,BO_199,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,2023-05-05,11.43,3,3,14,6,4.666666667,28,1.641212121,25.956,2023-05-05,NA,NA,NA,-29.08,735.65,2.04
BO_015-G2-006-11L-2,6,11L,BO_015,2,G2,179,BO_199,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,NA,NA,2,0,11,2,5.5,11,2.096363636,NA,NA,38.62,2.23,17.318385650224215,NA,NA,NA
BO_018-G1-0010-30R-4,10,30R,BO_018,4,G1,309,BO_199,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,2023-05-05,NA,7,0,23,7,3.285714286,23,0,26.407,2023-05-05,37.418,2.67,14.014232209737829,NA,NA,NA
BO_018-G2-006-25L-2,6,25L,BO_018,2,G2,192,BO_199,TRUE,2022-10-31,2022-11-03,2023-05-17,198,195,2023-05-17,0,NA,8.99,2,0,0,2,0,0,NA,NA,NA,NA,NA,NA,-30.69,666.6,2.05
BO_018-G2-009-30R-1,9,30R,BO_018,1,G2,279,BO_199,TRUE,2022-10-31,2022-11-03,2023-05-17,198,195,2023-05-17,0,2023-05-17,NA,0,0,0,0,0,0,NA,20.016,2023-05-17,30.43,1.62,18.78395061728395,NA,NA,NA
BO_019-G1-0010-9L-5,10,9L,BO_019,5,G1,288,BO_005,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,2023-04-21,NA,0,1,0,1,0,0,NA,23.703,2023-04-21,16.294,0.96,16.972916666666666,NA,NA,NA
BO_019-G1-005-22L-3,5,22L,BO_019,3,G1,146,BO_005,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,2023-06-01,NA,3,0,2,3,0.666666667,2,8.815,22.343,2023-06-02,NA,NA,NA,-28.4,1240.95,3.71
BO_019-G1-006-30L-5,6,30L,BO_019,5,G1,197,BO_005,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,2023-04-21,4.21,0,0,0,0,0,0,NA,24.368,2023-04-21,15.692,1.44,10.897222222222222,NA,NA,NA
BO_021-G2-006-25R-5,6,25R,BO_021,5,G2,192,BO_192,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,2023-04-21,32.97,8,4,22,12,2.75,33,3.111857143,22.657,2023-04-21,88.732,6.74,13.164985163204747,-29.04,522.23,1.57
BO_021-G2-007-21L-4,7,21L,BO_021,4,G2,219,BO_192,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,2023-04-21,20.34,1,5,3,6,3,18,3.09,NA,NA,NA,NA,NA,-29.74,1309.55,3.54
BO_022-G1-006-3L-1,6,3L,BO_022,1,G1,171,BO_153,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-06-01,27,2023-05-05,15.87,3,1,2,4,0.666666667,2.666666667,4.205,18.95,2023-05-05,24.019,1.49,16.12013422818792,-31.67,1733.71,5.16
BO_024-G1-007-19R-5,7,19R,BO_024,5,G1,217,BO_101,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,2023-04-21,11.48,1,0,6,1,6,6,1.895,NA,NA,NA,NA,NA,-27.95,936.03,3.57
BO_025-G2-0010-24R-4,10,24R,BO_025,4,G2,303,BO_001,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,2023-04-21,12.15,0,1,0,1,0,0,NA,22.963,2023-04-21,33.761,2.25,15.00488888888889,NA,NA,NA
BO_025-G2-005-7R-3,5,7R,BO_025,3,G2,131,BO_001,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,2023-05-05,8.4,1,1,3,2,3,6,3.663333333,24.773,2023-05-05,57.185,4.79,11.938413361169102,-30.36,537.92,1.49
BO_025-G2-009-22R-5,9,22R,BO_025,5,G2,271,BO_001,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,2023-04-21,NA,0,0,0,0,0,0,NA,29.502,2023-04-21,43.697,2.46,17.763008130081303,NA,NA,NA
BO_027-G1-006-16L-3,6,16L,BO_027,3,G1,184,BO_074,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,2023-05-05,54.23,8,0,24,8,3,24,2.315333333,26.129,2023-05-05,49.449,4.34,11.393778801843318,-29.59,1451.24,5.15
BO_027-G1-008-18R-3,8,18R,BO_027,3,G1,242,BO_074,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,2023-04-21,NA,10,4,36,14,3.6,50.4,3.055619048,26.702,2023-04-21,NA,NA,NA,-29.43,1441.2,4.5
BO_027-G1-008-5L-3,8,5L,BO_027,3,G1,229,BO_074,TRUE,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,10.61,1,0,4,1,4,4,4.525,NA,NA,62.144,4.74,13.11054852320675,-29.64,433.78,1.54
BO_027-G2-008-3L-5,8,3L,BO_027,5,G2,227,BO_074,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-17,12,2023-05-17,NA,4,0,3,4,0.75,3,7.066666667,20.804,2023-05-05,36.302,2.66,13.647368421052631,-28.64,1462.53,4.52
BO_027-G2-009-8R-5,9,8R,BO_027,5,G2,257,BO_074,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,NA,3.94,0,1,0,1,0,0,NA,NA,NA,36.041,2.07,17.41111111111111,-29.55,646.79,1.7
BO_028-G1-008-9R-2,8,9R,BO_028,2,G1,233,BO_109,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,NA,14.77,2,1,1,3,0.5,1.5,3.37,NA,NA,34.631,2.59,13.371042471042472,-27.82,524.48,1.56
BO_029-G1-006-27R-5,6,27R,BO_029,5,G1,194,BO_040,TRUE,2022-10-31,2022-11-03,2023-05-17,198,195,2023-05-17,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,22.742,1.76,12.92159090909091,NA,NA,NA
BO_031-G1-002-29L-1,2,29L,BO_031,1,G1,69,BO_187,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-17,26,2023-04-21,NA,4,1,20,5,5,25,2.638666667,24.599,2023-04-21,NA,NA,NA,NA,NA,NA
BO_031-G1-002-31L-2,2,31L,BO_031,2,G1,71,BO_187,TRUE,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,-25.69,1102.86,2.99
BO_031-G1-005-25L-5,5,25L,BO_031,5,G1,149,BO_187,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,NA,NA,1,0,0,1,0,0,NA,NA,NA,35.178,2.39,14.718828451882843,NA,NA,NA
BO_031-G2-006-22R-3,6,22R,BO_031,3,G2,168,BO_187,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,2023-04-21,NA,3,3,5,6,1.666666667,10,1.998,23.173,2023-04-21,NA,NA,NA,-30.3,287.46,1.3
BO_032-G1-009-2L-3,9,2L,BO_032,3,G1,251,BO_149,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,2023-05-05,14.79,2,0,7,2,3.5,7,4.162857143,27.228,2023-05-05,95.377,6.92,13.782803468208092,-27.9,1086.52,3.71
BO_032-G2-0010-6L-3,10,6L,BO_032,3,G2,285,BO_149,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,2023-05-05,NA,0,0,0,0,0,0,NA,17.256,2023-05-05,19.848,2.02,9.825742574257426,NA,NA,NA
BO_034-G2-006-21L-5,6,21L,BO_034,5,G2,189,BO_163,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,2023-04-21,2.23,0,1,0,1,0,0,NA,26.852,2023-04-21,NA,NA,NA,NA,NA,NA
BO_034-G2-007-8L-1,7,8L,BO_034,1,G2,206,BO_163,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-17,26,2023-04-21,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-29.68,933.38,3.01
BO_037-G1-001-26R-2,1,26R,BO_037,2,G1,26,BO_194,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,2023-05-05,NA,0,1,0,1,0,0,NA,26.383,2023-05-05,NA,NA,NA,-32.09,594.41,2.04
BO_037-G1-0010-23L-5,10,23L,BO_037,5,G1,302,BO_194,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,2023-04-21,7.98,1,1,0,2,0,0,NA,21.874,2023-04-21,22.087,1.06,20.83679245283019,NA,NA,NA
BO_037-G2-005-9R-1,5,9R,BO_037,1,G2,133,BO_194,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,2023-04-21,4.32,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
BO_043-G1-002-20L-1,2,20L,BO_043,1,G1,60,BO_069,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,2023-04-21,7.38,3,0,0,3,0,0,NA,27.311,2023-04-21,NA,NA,NA,-27.58,666.6,2.5
BO_043-G1-007-8R-2,7,8R,BO_043,2,G1,206,BO_069,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,2023-05-05,24.57,4,0,13,4,3.25,13,3.683076923,24.42,2023-05-05,17.697,1.13,15.661061946902656,-28.93,1065.2,3.77
BO_043-G2-009-21L-3,9,21L,BO_043,3,G2,270,BO_069,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,2023-05-05,NA,0,0,0,0,0,0,NA,21.414,2023-05-05,25.527,2.34,10.90897435897436,NA,NA,NA
BO_044-G1-002-26L-1,2,26L,BO_044,1,G1,66,BO_128,TRUE,2022-10-31,2022-11-03,2023-05-17,198,195,2023-06-01,15,2023-05-17,173.75,14,11,23,25,1.642857143,41.07142857,5.139078947,23.09,2023-05-17,NA,NA,NA,-25.96,1077.75,3.02
BO_044-G1-008-14R-1,8,14R,BO_044,1,G1,238,BO_128,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,81.976,5.76,14.231944444444444,NA,NA,NA
BO_045-G1-003-14R-4,3,14R,BO_045,4,G1,85,BO_170,TRUE,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,23.6,3,1,8,4,2.666666667,10.66666667,3.11875,NA,NA,NA,NA,NA,-30.78,1488.9,4.79
BO_048-G1-006-18R-3,6,18R,BO_048,3,G1,186,BO_001,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-17,12,2023-05-05,NA,11,4,37,15,3.363636364,50.45454545,3.262759259,30.306,2023-05-05,19.916,1.62,12.293827160493827,-28.74,1341.39,4.44
BO_048-G1-007-9L-5,7,9L,BO_048,5,G1,207,BO_001,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,2023-04-21,20.73,6,1,10,7,1.666666667,11.66666667,4.712222222,NA,NA,NA,NA,NA,-28.73,815.88,2.9
BO_048-G2-006-19R-3,6,19R,BO_048,3,G2,187,BO_001,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,2023-04-21,0.89,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
BO_050-G1-007-15L-4,7,15L,BO_050,4,G1,213,BO_088,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,NA,6.34,2,0,2,2,1,2,3.665,NA,NA,NA,NA,NA,-28.11,736.34,1.96
BO_050-G1-007-5L-3,7,5L,BO_050,3,G1,203,BO_088,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,NA,6.3,1,0,2,1,2,2,2.94,NA,NA,NA,NA,NA,-29.46,340.19,0.85
BO_050-G2-005-3L-1,5,3L,BO_050,1,G2,127,BO_088,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,2023-05-05,NA,6,0,3,6,0.5,3,4.65,20.534,2023-05-05,53.435,4.65,11.491397849462365,-30.83,1109.14,3.91
BO_052-G1-009-23R-2,9,23R,BO_052,2,G1,272,BO_188,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,NA,NA,1,0,2,1,2,2,7.64,NA,NA,22.834,1.3,17.564615384615383,-28.64,1435.11,4.66
BO_052-G2-005-5R-5,5,5R,BO_052,5,G2,129,BO_188,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,2023-05-05,74.5,5,1,8,6,1.6,9.6,2.731872601,34.24,2023-05-05,28.376,2.03,13.978325123152711,-30.57,829.8,2.88
BO_052-G2-006-22L-5,6,22L,BO_052,5,G2,168,BO_188,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,NA,23.19,5,0,7,5,1.4,7,2.742857143,NA,NA,NA,NA,NA,-28.52,1322.56,4.35
BO_053-G1-007-20L-5,7,20L,BO_053,5,G1,218,BO_013,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,2023-05-05,4.61,2,0,4,2,2,4,2.83,27.677,2023-05-05,68.574,4.67,14.683940042826553,-28.84,888.71,3.04
BO_055-G1-001-19R-4,1,19R,BO_055,4,G1,19,BO_170,TRUE,2022-10-31,2022-11-03,2023-05-17,198,195,2023-06-15,29,NA,29.05,2,1,0,3,0,0,NA,NA,NA,43.562,2.72,16.015441176470585,-28.43,1783.92,5.17
BO_055-G1-001-25L-5,1,25L,BO_055,5,G1,25,BO_170,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,2023-05-05,4.56,5,0,5,5,1,5,1.894,8.152,2023-05-05,NA,NA,NA,-29.09,669.74,2.5
BO_056-G1-006-2L-5,6,2L,BO_056,5,G1,170,BO_151,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-17,12,NA,5.37,1,0,2,1,2,2,2.94,NA,NA,49.324,3.05,16.171803278688525,-31.67,559.89,2.49
BO_056-G1-009-11R-4,9,11R,BO_056,4,G1,260,BO_151,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,NA,2.39,1,0,4,1,4,4,3.3825,NA,NA,63.096,3.12,20.22307692307692,NA,NA,NA
BO_056-G2-008-8L-2,8,8L,BO_056,2,G2,232,BO_151,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,2023-04-21,10.45,2,1,1,3,0.5,1.5,2.68,24.264,2023-04-21,NA,NA,NA,-28.9,621.12,2.24
BO_060-G1-001-35L-1,1,35L,BO_060,1,G1,35,BO_128,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,2023-05-05,NA,0,0,0,0,0,0,NA,14.009,2023-05-05,NA,NA,NA,NA,NA,NA
BO_060-G1-0010-13R-1,10,13R,BO_060,1,G1,292,BO_128,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,2023-05-05,5.99,0,0,0,0,0,0,NA,17.048,2023-05-05,20.525,1.41,14.556737588652481,NA,NA,NA
BO_060-G2-002-20R-5,2,20R,BO_060,5,G2,60,BO_128,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,2023-04-21,40.32,11,1,23,12,2.090909091,25.09090909,3.815708333,20.942,2023-04-21,NA,NA,NA,-28.85,895.71,3.57
BO_060-G2-006-13R-3,6,13R,BO_060,3,G2,181,BO_128,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,NA,4.87,2,0,0,2,0,0,NA,NA,NA,NA,NA,NA,-30.11,365.3,1.09
BO_061-G2-009-24L-4,9,24L,BO_061,4,G2,273,BO_029,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,2023-04-21,5.12,0,1,0,1,0,0,NA,25.833,2023-04-21,99.027,6.29,15.74356120826709,NA,NA,NA
BO_063-G1-002-24R-5,2,24R,BO_063,5,G1,64,BO_183,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-17,12,2023-05-05,NA,5,0,26,5,5.2,26,2.42425,30.224,2023-05-05,NA,NA,NA,-27.49,880.02,2.9
BO_066-G1-008-24R-4,8,24R,BO_066,4,G1,248,BO_070,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,2023-05-05,7.74,3,0,4,3,1.333333333,4,6.405,22.651,2023-05-05,NA,NA,NA,-28.71,1167.43,3.74
BO_066-G1-009-17L-1,9,17L,BO_066,1,G1,266,BO_070,TRUE,2022-10-31,2022-11-03,2023-05-17,198,195,2023-05-17,0,2023-05-17,2.34,1,0,2,1,2,2,2.445,21.05,2023-05-17,NA,NA,NA,NA,NA,NA
BO_067-G1-002-8R-1,2,8R,BO_067,1,G1,48,BO_040,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
BO_067-G1-002-9L-1,2,9L,BO_067,1,G1,49,BO_040,TRUE,2022-10-31,2022-11-03,2023-05-17,198,195,2023-06-01,15,NA,19.02,4,0,12,4,3,12,2.626666667,NA,NA,NA,NA,NA,-28.74,858.05,2.42
BO_067-G2-006-2R-1,6,2R,BO_067,1,G2,170,BO_040,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-17,12,2023-05-05,21.3,5,0,8,5,1.6,8,3.9825,NA,NA,NA,NA,NA,-30.23,729.37,1.77
BO_069-G1-006-19L-1,6,19L,BO_069,1,G1,187,BO_199,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,2023-05-05,NA,3,2,9,5,3,15,1.753333333,31.526,2023-04-21,30.59,2.4,12.745833333333334,NA,NA,NA
BO_069-G1-008-11R-3,8,11R,BO_069,3,G1,235,BO_199,TRUE,2022-10-31,2022-11-03,2023-05-17,198,195,2023-06-02,16,2023-05-17,NA,0,0,0,0,0,0,NA,20.503,2023-05-17,NA,NA,NA,-28.75,1291.09,4
BO_069-G2-005-6L-4,5,6L,BO_069,4,G2,130,BO_199,TRUE,2022-10-31,2022-11-03,2023-05-17,198,195,2023-06-01,15,NA,13.23,1,2,4,3,4,12,2.7625,NA,NA,NA,NA,NA,-29.83,911.41,3.1
BO_070-G1-009-9R-4,9,9R,BO_070,4,G1,258,BO_073,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,NA,4.51,1,1,2,2,2,4,3.59,NA,NA,29.139,1.73,16.84335260115607,-28.85,815.88,2.67
BO_071-G1-006-20R-4,6,20R,BO_071,4,G1,188,BO_185,TRUE,2022-10-31,2022-11-03,2023-05-17,198,195,2023-05-17,0,2023-05-17,6.41,0,0,0,0,0,0,NA,14.36,2023-05-17,NA,NA,NA,-28.91,472.01,1.59
BO_071-G2-007-20R-5,7,20R,BO_071,5,G2,218,BO_185,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,2023-05-05,16.86,3,0,0,3,0,0,NA,23.283,2023-05-05,NA,NA,NA,-30.15,1410.69,4.26
BO_072-G1-008-19L-4,8,19L,BO_072,4,G1,243,BO_163,TRUE,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,8.85,2,0,10,2,5,10,3.173125,NA,NA,48.211,3.18,15.16069182389937,-29.38,1244.83,4.07
BO_072-G2-003-12L-3,3,12L,BO_072,3,G2,83,BO_163,TRUE,2022-10-31,2022-11-03,2023-05-17,198,195,2023-05-17,0,2023-05-17,10.49,0,4,0,4,0,0,NA,26.324,2023-05-17,NA,NA,NA,-29.25,842.36,2.89
BO_072-G2-006-8L-1,6,8L,BO_072,1,G2,176,BO_163,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-06-01,41,2023-04-21,4.24,2,0,3,2,1.5,3,1.876666667,25.457,2023-04-21,NA,NA,NA,-28.16,346.47,0.97
BO_078-G1-005-16R-5,5,16R,BO_078,5,G1,140,BO_065,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,2023-04-21,4.95,3,1,15,4,5,20,3.830416667,NA,NA,NA,NA,NA,-30.74,757.62,2.96
BO_079-G1-008-15R-2,8,15R,BO_079,2,G1,239,BO_173,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,2023-05-05,26.88,5,4,4,9,0.8,7.2,5.0675,21.616,2023-05-05,53.376,3.03,17.615841584158417,-28.98,1668.08,4.91
BO_079-G2-0010-17R-3,10,17R,BO_079,3,G2,296,BO_173,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-06-02,42,2023-04-21,NA,8,2,22,10,2.75,27.5,4.274529412,24.496,2023-04-21,44.683,2.21,20.218552036199096,NA,NA,NA
BO_080-G2-008-2R-3,8,2R,BO_080,3,G2,226,BO_101,TRUE,2022-10-31,2022-11-03,2023-05-17,198,195,2023-05-17,0,2023-05-17,NA,1,1,0,2,0,0,NA,15.906,2023-05-17,21.18,1.4,15.12857142857143,-27.94,556.76,2.01
BO_080-G2-009-13L-5,9,13L,BO_080,5,G2,262,BO_101,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,2023-04-21,NA,0,0,0,0,0,0,NA,19.581,2023-04-21,72.526,4.36,16.63440366972477,NA,NA,NA
BO_081-G1-002-12R-3,2,12R,BO_081,3,G1,52,BO_058,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,2023-04-21,NA,0,1,0,1,0,0,NA,20.08,2023-04-21,15.862,0.76,20.871052631578948,NA,NA,NA
BO_081-G1-002-15R-5,2,15R,BO_081,5,G1,55,BO_058,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,2023-04-21,12.87,2,1,2,3,1,3,1.565,23.242,2023-04-21,NA,NA,NA,-29.32,889.44,2.9
BO_082-G1-008-9L-2,8,9L,BO_082,2,G1,233,BO_038,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,2023-04-21,13.8,0,0,0,0,0,0,NA,18.507,2023-04-21,48.783,3.07,15.890228013029317,-28.29,907.66,2.84
BO_082-G1-009-6L-5,9,6L,BO_082,5,G1,255,BO_038,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,2023-04-21,7.13,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-28.74,701.22,2.25
BO_085-G1-007-3L-5,7,3L,BO_085,5,G1,201,BO_185,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-17,12,2023-05-05,NA,3,0,1,3,0.333333333,1,1.06,29.949,2023-05-05,31.524,2.05,15.377560975609757,NA,NA,NA
